antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Tea'}),frozenset({'Other'}),0.3443961772371851,0.13258036490008687,0.05499565595134665,0.1596871846619576,1.2044557637346869,1.0,0.00933548510304566,1.0322580106682846,0.25892085153135536,0.13032736256948732,0.031249949465057308,0.287248572671739
frozenset({'Other'}),frozenset({'Tea'}),0.13258036490008687,0.3443961772371851,0.05499565595134665,0.4148099606815203,1.2044557637346869,1.0,0.00933548510304566,1.1203263533438472,0.19569478622351832,0.13032736256948732,0.1074029482433473,0.287248572671739
frozenset({'Milk Base'}),frozenset({'Other'}),0.15847089487402258,0.13258036490008687,0.03058210251954822,0.1929824561403509,1.4555885125658183,1.0,0.009571973451107,1.0748460695803272,0.37193324948848394,0.11741160773849235,0.0696342217723797,0.2118254351475018
frozenset({'Other'}),frozenset({'Milk Base'}),0.13258036490008687,0.15847089487402258,0.03058210251954822,0.23066841415465272,1.4555885125658186,1.0,0.009571973451107,1.0938444756577868,0.36083187645687653,0.11741160773849235,0.08579325283089541,0.2118254351475018
frozenset({'Other'}),frozenset({'Maincourse'}),0.13258036490008687,0.2156385751520417,0.028670721112076455,0.21625163826998692,1.0028430122834606,1.0,8.128013188395816e-05,1.0007822193294182,0.0032682595182595077,0.08972267536704731,0.0007816079405792339,0.17460446538801522
frozenset({'Maincourse'}),frozenset({'Other'}),0.2156385751520417,0.13258036490008687,0.028670721112076455,0.13295729250604352,1.0028430122834606,1.0,8.128013188395816e-05,1.0004347278429295,0.0036143445979511437,0.08972267536704731,0.00043453893675490633,0.17460446538801522
frozenset({'Espresso based'}),frozenset({'Other'}),0.22971329278887923,0.13258036490008687,0.029278887923544744,0.12745839636913767,0.9613670656676112,1.0,-0.0011765842568053596,0.9941298288704683,-0.049582723121299674,0.08792068875554397,-0.0059048335127429245,0.17414859530121368
frozenset({'Other'}),frozenset({'Espresso based'}),0.13258036490008687,0.22971329278887923,0.029278887923544744,0.22083879423328967,0.9613670656676113,1.0,-0.0011765842568053596,0.988610189406367,-0.04427632352615345,0.08792068875554397,-0.011521032977085018,0.17414859530121368
"frozenset({'snack', 'Signature'})",frozenset({'Other'}),0.12797567332754126,0.13258036490008687,0.02432667245873154,0.19008825526137138,1.4337587274301342,1.0,0.007359610990631805,1.071005132021938,0.3469313539902363,0.10297903641044504,0.06629765805873244,0.18678724689674076
"frozenset({'snack', 'Other'})",frozenset({'Signature'}),0.05751520417028671,0.2719374456993918,0.02432667245873154,0.42296072507552873,1.5553603660125674,1.0,0.008686134747784763,1.261720971065452,0.3788519279393173,0.07972665148063782,0.20743173575409735,0.2562087970425567
