antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Coklat ice'}),frozenset({'Lychee Tea ice'}),0.04912414318354912,0.11843107387661843,0.006778370144706778,0.13798449612403102,1.165103816146963,1.0,0.0009605451142102907,1.0226833765280237,0.1490282721288018,0.04216011369019423,0.022180253486697825,0.09760961140606696
frozenset({'Lemon Ice'}),frozenset({'Lychee Tea ice'}),0.06626047220106626,0.11843107387661843,0.00913937547600914,0.13793103448275862,1.164652400487859,1.0,0.0012920765976650404,1.0226199543031227,0.15140701468189247,0.05206073752711497,0.022119609741565502,0.10755072624459475
frozenset({'Cappucino'}),frozenset({'Kentang goreng'}),0.05422696115765423,0.11675552170601676,0.007311500380807311,0.1348314606741573,1.154818707535346,1.0,0.000980203240313485,1.0208929684177208,0.14174987920760176,0.044671940437412745,0.0204653857593934,0.09872688493590448
frozenset({'Cireng'}),frozenset({'Kinasih'}),0.08111195734958111,0.09642041127189642,0.008987052551408987,0.1107981220657277,1.1491148046785187,1.0,0.0011662042646938542,1.0161692312517745,0.1412195241874872,0.05332128332580208,0.01591194729627484,0.10200253654629196
frozenset({'Coklat ice'}),frozenset({'Kinasih'}),0.04912414318354912,0.09642041127189642,0.005407463823305408,0.11007751937984497,1.1416412554955486,1.0,0.0006708937341680741,1.015346401967991,0.1304777000005641,0.03858695652173913,0.01511444954967671,0.08307983393952754
frozenset({'Waffle vanilla'}),frozenset({'Kopi susu ice'}),0.03092155369383092,0.1581111957349581,0.00555978674790556,0.17980295566502463,1.1371930673804305,1.0,0.000670742919391243,1.0264470106054264,0.12449130754953446,0.030303030303030304,0.02576558783080998,0.10748336607914044
frozenset({'Lychee Tea ice'}),frozenset({'Kentang goreng'}),0.11843107387661843,0.11675552170601676,0.015613099771515614,0.13183279742765275,1.1291354404599352,1.0,0.0017856179548472167,1.0173667879608475,0.12973081177896018,0.0711064862989941,0.017070331139525784,0.1327787600967357
frozenset({'Kentang goreng'}),frozenset({'Lychee Tea ice'}),0.11675552170601676,0.11843107387661843,0.015613099771515614,0.13372472276581865,1.129135440459935,1.0,0.0017856179548472167,1.0176544907734517,0.12948470693640288,0.0711064862989941,0.01734821683932604,0.1327787600967357
frozenset({'Donat'}),frozenset({'Kentang goreng'}),0.041736481340441736,0.11675552170601676,0.0054836252856054835,0.13138686131386862,1.125316039824589,1.0,0.0006106606325287749,1.0168444834140815,0.11621098924389334,0.035838725734196115,0.01656544701656419,0.08917679660605368
frozenset({'Cireng'}),frozenset({'Basreng'}),0.08111195734958111,0.13914699162223915,0.012566641279512566,0.15492957746478872,1.1134238380474417,1.0,0.0012801564297269842,1.0186760599136837,0.1108616207663037,0.06050605060506051,0.018333659392433505,0.12262078216424986
frozenset({'Matcha ice'}),frozenset({'Kinasih'}),0.05498857578065499,0.09642041127189642,0.005864432597105864,0.10664819944598337,1.1060749279034452,1.0,0.0005624115050792671,1.011448779940606,0.10148249558307576,0.040293040293040296,0.011319189036224015,0.08373484221904223
frozenset({'Roti bakar coklat'}),frozenset({'Kinasih'}),0.04927646610814928,0.09642041127189642,0.005255140898705255,0.10664605873261206,1.1060527260341204,1.0,0.0005038837705318364,1.011446356240628,0.10085368274766719,0.03741865509761389,0.0113168198886713,0.08057421420042925
frozenset({'Milk Tea Hot'}),frozenset({'Kentang goreng'}),0.05057121096725057,0.11675552170601676,0.006473724295506474,0.1280120481927711,1.0964110846517185,1.0,0.0005692561757200971,1.0129090390107165,0.09261709496890366,0.04024621212121211,0.01274451951117396,0.09172944223076258
frozenset({'Cireng'}),frozenset({'Lychee Tea ice'}),0.08111195734958111,0.11843107387661843,0.01051028179741051,0.1295774647887324,1.0941171142611295,1.0,0.0009041055842651472,1.0128057241870565,0.09361429935674526,0.055600322320709106,0.012643811030328838,0.10916172274806395
frozenset({'Lemon Ice'}),frozenset({'Tubruk'}),0.06626047220106626,0.09900990099009901,0.007159177456207159,0.10804597701149425,1.0912643678160918,1.0,0.0005987346640223806,1.0101306522404818,0.08956648502308141,0.04527938342967245,0.010029051408361746,0.09017683465959328
frozenset({'Lemon Hot'}),frozenset({'Kentang goreng'}),0.061462300076161464,0.11675552170601676,0.0077684691546077685,0.12639405204460966,1.0825531006821427,1.0,0.0005924062439637834,1.011033041110985,0.08125170055038161,0.045576407506702415,0.010912641488809582,0.09646512778355727
frozenset({'Roti bakar coklat'}),frozenset({'Tubruk'}),0.04927646610814928,0.09900990099009901,0.005255140898705255,0.10664605873261206,1.0771251931993817,1.0,0.0003762828681954256,1.0085477405872074,0.07531402127182821,0.036741214057507986,0.008475295955976013,0.07986149090476757
frozenset({'Milk Tea Hot'}),frozenset({'Basreng'}),0.05057121096725057,0.13914699162223915,0.00753998476770754,0.1490963855421687,1.0715027598077038,1.0,0.0005031528989210372,1.0116927390492623,0.07028572262007217,0.041387959866220736,0.01155759905942449,0.10164178883019764
frozenset({'Roti bakar coklat'}),frozenset({'Lychee Tea ice'}),0.04927646610814928,0.11843107387661843,0.0062452399086062454,0.1267387944358578,1.0701481485162785,1.0,0.00040937511057333436,1.0095134428350936,0.06894742703735623,0.038679245283018866,0.00942379014624735,0.08973595670345945
frozenset({'Mie Goreng'}),frozenset({'Kentang goreng'}),0.05856816450875857,0.11675552170601676,0.007311500380807311,0.1248374512353706,1.069220961983311,1.0,0.0004733437782233896,1.0092347753463196,0.06876719116576319,0.04351767905711695,0.009150274615884791,0.09372988021651113
frozenset({'Kentang goreng'}),frozenset({'Kinasih'}),0.11675552170601676,0.09642041127189642,0.012033511043412033,0.10306588388780169,1.0689218447447364,1.0,0.0007758956222530672,1.0074090978328603,0.07300120175121666,0.05982582355168496,0.007354606831324696,0.11393420576696561
frozenset({'Kinasih'}),frozenset({'Kentang goreng'}),0.09642041127189642,0.11675552170601676,0.012033511043412033,0.12480252764612954,1.0689218447447364,1.0,0.0007758956222530672,1.0091945031770602,0.07135830552165033,0.05982582355168496,0.009110734499756898,0.11393420576696561
frozenset({'Nasi Goreng Jawa'}),frozenset({'Kentang goreng'}),0.05620715917745621,0.11675552170601676,0.006854531607006854,0.1219512195121951,1.0445006602707905,1.0,0.00029203541362982696,1.0059173225014808,0.045142027114267194,0.04126547455295736,0.00588251377038214,0.09032981719249678
frozenset({'Husgendam Hot'}),frozenset({'Basreng'}),0.05376999238385377,0.13914699162223915,0.0077684691546077685,0.14447592067988668,1.0382971201570401,1.0,0.00028653647484380533,1.0062288475408925,0.03898053104049091,0.04195804195804196,0.006190289173397518,0.10015257446145401
frozenset({'Coklat ice'}),frozenset({'Basreng'}),0.04912414318354912,0.13914699162223915,0.007083015993907083,0.14418604651162792,1.0362138974809385,1.0,0.00024753925389609747,1.0058880260935792,0.036753781957704186,0.03909205548549811,0.005853560178507881,0.09754458319013251
frozenset({'Vietnam drip'}),frozenset({'Tubruk'}),0.08263518659558264,0.09900990099009901,0.008377760853008377,0.10138248847926266,1.0239631336405528,1.0,0.00019605920988138327,1.0026402640264027,0.025510396618740216,0.048351648351648346,0.002633311389071743,0.09299893654732364
frozenset({'Kinasih'}),frozenset({'Basreng'}),0.09642041127189642,0.13914699162223915,0.013632901751713633,0.14139020537124802,1.0161211803637036,1.0,0.00021629159225020934,1.002612611413289,0.017558399288773754,0.06142759094028826,0.00260580346142498,0.11968251374200059
frozenset({'Lemon Ice'}),frozenset({'Kentang goreng'}),0.06626047220106626,0.11675552170601676,0.007844630616907844,0.11839080459770114,1.0140060432927698,1.0,0.00010835461658533201,1.0018548841144268,0.014792758833684272,0.044782608695652176,0.0018514498894382963,0.09278966192050744
frozenset({'Tubruk'}),frozenset({'Kentang goreng'}),0.09900990099009901,0.11675552170601676,0.011652703731911653,0.1176923076923077,1.0080234833659492,1.0,9.275108775157713e-05,1.0010617452329365,0.008834302951949936,0.05708955223880598,0.0010606191256359364,0.10874830648803252
frozenset({'Milk Tea Ice'}),frozenset({'Basreng'}),0.047753236862147753,0.13914699162223915,0.006626047220106626,0.13875598086124402,0.9971899445583656,1.0,-1.8672029485448764e-05,0.9995459930608445,-0.0029505582137160737,0.036755386565272496,-0.0004542131550797129,0.09318751424014582
frozenset({'Ayam Curry'}),frozenset({'Kopi susu ice'}),0.040594059405940595,0.1581111957349581,0.006397562833206398,0.1575984990619137,0.9967573664175948,1.0,-2.081243920279245e-05,0.9993913868001499,-0.003379371143108918,0.03326732673267327,-0.0006089838354507904,0.09903046340378922
frozenset({'Nasi gila'}),frozenset({'Basreng'}),0.0575019040365575,0.13914699162223915,0.007844630616907844,0.13642384105960265,0.9804296842433403,1.0,-0.00015658634232982097,0.9968466584742475,-0.020739539957898553,0.04154901169826543,-0.0031633165431670576,0.09640020733877779
frozenset({'Donat'}),frozenset({'Basreng'}),0.041736481340441736,0.13914699162223915,0.005635948210205636,0.13503649635036497,0.9704593306405539,1.0,-0.00017155760921455047,0.99524778183758,-0.0307876799313793,0.03215993046501521,-0.004774909574423428,0.08777002704765101
frozenset({'Arunika'}),frozenset({'Kentang goreng'}),0.04485910129474486,0.11675552170601676,0.005026656511805026,0.11205432937181663,0.9597347323235175,1.0,-0.0002108912631259615,0.994705540564352,-0.04207679301162076,0.032101167315175094,-0.005322639936884345,0.07755358347260108
frozenset({'Lemon Ice'}),frozenset({'Basreng'}),0.06626047220106626,0.13914699162223915,0.008758568164508759,0.13218390804597702,0.9499587918137264,1.0,-0.0004613772057386178,0.9919763142896052,-0.053402621119346814,0.04453911696359411,-0.008088585982157106,0.09756431308155447
frozenset({'Donat'}),frozenset({'Kopi susu ice'}),0.041736481340441736,0.1581111957349581,0.0062452399086062454,0.14963503649635038,0.9463911508656457,1.0,-0.0003537650619007647,0.9900323277623239,-0.05581342567849529,0.03225806451612903,-0.010068027031203136,0.09456703655260679
frozenset({'Kopi susu ice'}),frozenset({'Kentang goreng'}),0.1581111957349581,0.11675552170601676,0.01728865194211729,0.10934489402697496,0.9365286748690027,1.0,-0.001171703203479875,0.9916795764944886,-0.0745034773551445,0.06712004730928446,-0.00839023380407164,0.12871028132529438
frozenset({'Kentang goreng'}),frozenset({'Kopi susu ice'}),0.11675552170601676,0.1581111957349581,0.01728865194211729,0.14807566862361382,0.9365286748690027,1.0,-0.001171703203479875,0.9882201661089656,-0.07126364033096279,0.06712004730928446,-0.011920252485249723,0.12871028132529438
frozenset({'Tahu tuna'}),frozenset({'Kopi susu ice'}),0.061995430312262,0.1581111957349581,0.00913937547600914,0.14742014742014742,0.9323827242902387,1.0,-0.0006627961407658714,0.9874603554347897,-0.07176557483305941,0.043321299638989175,-0.012698884057668202,0.10261180781411995
frozenset({'Matcha ice'}),frozenset({'Lychee Tea ice'}),0.05498857578065499,0.11843107387661843,0.005940594059405941,0.10803324099722991,0.9122035075843272,1.0,-0.0005717620212428417,0.98834280226876,-0.09243300318643959,0.03547066848567531,-0.011794690773768572,0.07909700635070499
frozenset({'Kentang goreng'}),frozenset({'Basreng'}),0.11675552170601676,0.13914699162223915,0.014394516374714394,0.1232876712328767,0.8860246980228085,1.0,-0.0018516632259628803,0.9819104626808834,-0.1271262983591751,0.05960264900662251,-0.018422797196525603,0.11336797354747283
frozenset({'Basreng'}),frozenset({'Kentang goreng'}),0.13914699162223915,0.11675552170601676,0.014394516374714394,0.10344827586206896,0.8860246980228085,1.0,-0.0018516632259628803,0.9851573027125198,-0.130003078817734,0.05960264900662251,-0.015066322146333928,0.11336797354747283
frozenset({'Cireng'}),frozenset({'Kopi susu ice'}),0.08111195734958111,0.1581111957349581,0.011348057882711348,0.13990610328638498,0.8848589287814234,1.0,-0.0014766506822338453,0.9788335988452724,-0.12404403936158032,0.04979946524064171,-0.021624105649517385,0.1058393714890499
frozenset({'Tahu tuna'}),frozenset({'Basreng'}),0.061995430312262,0.13914699162223915,0.00753998476770754,0.12162162162162163,0.8740513912927707,1.0,-0.001086492854569891,0.9800480403069892,-0.13316441441441446,0.038945712037765534,-0.020358144572954793,0.08790440686992412
frozenset({'Husgendam Ice'}),frozenset({'Kentang goreng'}),0.05026656511805026,0.11675552170601676,0.005026656511805026,0.1,0.8564905414220483,1.0,-0.0008422425229223963,0.9813827536599813,-0.14996591683708255,0.031029619181946404,-0.01897042338535828,0.07152641878669276
frozenset({'Mie Goreng'}),frozenset({'Kopi susu ice'}),0.05856816450875857,0.1581111957349581,0.007920792079207921,0.1352405721716515,0.8553510176366976,1.0,-0.0013394904432736318,0.973552617262883,-0.15227752910051515,0.0379423568040861,-0.027165848325150687,0.09266845564266583
frozenset({'Mie Goreng'}),frozenset({'Basreng'}),0.05856816450875857,0.13914699162223915,0.006854531607006854,0.11703511053315994,0.8410897653532513,1.0,-0.0012950522892232986,0.9749572362923388,-0.1671439255610881,0.035913806863527534,-0.02568601244798814,0.08314809713850116
frozenset({'Matcha ice'}),frozenset({'Kopi susu ice'}),0.05498857578065499,0.1581111957349581,0.007311500380807311,0.1329639889196676,0.840952396201944,1.0,-0.0013828090876344071,0.9709963525229397,-0.16675900277008315,0.03552923760177646,-0.029869986021780745,0.0896033817430708
frozenset({'Cappucino'}),frozenset({'Basreng'}),0.05422696115765423,0.13914699162223915,0.0062452399086062454,0.1151685393258427,0.8276753811430294,1.0,-0.001300278601297355,0.9729005428015328,-0.18042239464279966,0.03337403337403338,-0.027854293431096643,0.08002543003511621
frozenset({'Milk Tea Ice'}),frozenset({'Kopi susu ice'}),0.047753236862147753,0.1581111957349581,0.0062452399086062454,0.13078149920255183,0.8271488846481241,1.0,-0.0013050814718826142,0.9685583124296903,-0.1799593357424745,0.03128576879053797,-0.032462358917178795,0.08514026790570751
frozenset({'Nasi Goreng Jawa'}),frozenset({'Kopi susu ice'}),0.05620715917745621,0.1581111957349581,0.007311500380807311,0.13008130081300812,0.8227203659319829,1.0,-0.0015754807656054148,0.9677787189214968,-0.18587501026525424,0.03532008830022075,-0.03329405828887311,0.08816203768974105
frozenset({'Coklat ice'}),frozenset({'Kopi susu ice'}),0.04912414318354912,0.1581111957349581,0.006092916984006093,0.124031007751938,0.784454302400263,1.0,-0.0016741600342001506,0.9610942986742513,-0.22418480371595906,0.030291556228701253,-0.04048062857038665,0.08128332661199983
frozenset({'Singkong keju'}),frozenset({'Kopi susu ice'}),0.04447829398324448,0.1581111957349581,0.005407463823305408,0.12157534246575342,0.7689230474833056,1.0,-0.0016250524226363696,0.9584075276623478,-0.23925972739384407,0.02742371572035535,-0.043397480859838744,0.07788786391110408
frozenset({'Vietnam drip'}),frozenset({'Kopi susu ice'}),0.08263518659558264,0.1581111957349581,0.009977151561309978,0.12073732718894009,0.7636228834252329,1.0,-0.0030883966010989746,0.9574940803224008,-0.2522976318813452,0.04323432343234324,-0.04439287986332699,0.09191972332472054
frozenset({'Husgendam Ice'}),frozenset({'Basreng'}),0.05026656511805026,0.13914699162223915,0.005178979436405179,0.10303030303030303,0.7404421887180508,1.0,-0.0018154618789549002,0.9597347728535847,-0.2695918824400917,0.028110789582472095,-0.04195453607114229,0.0701248942628253
frozenset({'Lemon Ice'}),frozenset({'Kopi susu ice'}),0.06626047220106626,0.1581111957349581,0.007463823305407464,0.11264367816091954,0.7124332823954111,1.0,-0.0030126991842660744,0.9487606991069772,-0.30181420917448254,0.03441011235955056,-0.05400655923169227,0.07992492193209753
frozenset({'Tubruk'}),frozenset({'Kopi susu ice'}),0.09900990099009901,0.1581111957349581,0.010814927646610815,0.10923076923076923,0.6908477842003854,1.0,-0.004839646188533553,0.9451256006429658,-0.33185108583247164,0.04390847247990105,-0.05806043061335263,0.08881576997183935
