Date_Only,Category,Quantity,Net sales,Gross sales,UniqueItemCount,Date,Year,Month,Day,DayOfWeek,DayOfWeekName,WeekOfYear,Quarter,DayOfYear,IsWeekend,MonthProgress
2022-02-15,Espresso Based,1.0,12000.0,12000.0,1,2022-02-15,2022,2,15,1,Tuesday,7,1,46,0,0.5357142857142857
2022-02-15,Main Course,1.0,21000.0,21000.0,1,2022-02-15,2022,2,15,1,Tuesday,7,1,46,0,0.5357142857142857
2022-02-15,Milk Based,1.0,20000.0,20000.0,1,2022-02-15,2022,2,15,1,Tuesday,7,1,46,0,0.5357142857142857
2022-02-15,Signature Based,3.0,67000.0,67000.0,2,2022-02-15,2022,2,15,1,Tuesday,7,1,46,0,0.5357142857142857
2022-02-15,Tea Based,2.0,27000.0,27000.0,2,2022-02-15,2022,2,15,1,Tuesday,7,1,46,0,0.5357142857142857
2022-02-16,Artisan Tea,3.0,45000.0,45000.0,1,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Coffee Based,5.0,102000.0,102000.0,2,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Espresso Based,3.0,39000.0,39000.0,2,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Mie,3.0,36000.0,36000.0,1,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Milk Based,2.0,40000.0,40000.0,2,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Signature Based,9.0,189000.0,189000.0,4,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Snack,7.0,99000.0,99000.0,3,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-16,Tea Based,4.0,48000.0,48000.0,1,2022-02-16,2022,2,16,2,Wednesday,7,1,47,0,0.5714285714285714
2022-02-17,Artisan Tea,1.0,15000.0,15000.0,1,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Coffee Based,8.0,117000.0,117000.0,4,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Main Course,3.0,63000.0,63000.0,1,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Mie,2.0,30000.0,30000.0,2,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Milk Based,7.0,140000.0,140000.0,5,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Signature,1.0,25000.0,25000.0,1,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Signature Based,4.0,74000.0,74000.0,3,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Snack,4.0,61000.0,61000.0,3,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Tea Based,7.0,99000.0,99000.0,5,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-17,Toast,1.0,10000.0,10000.0,1,2022-02-17,2022,2,17,3,Thursday,7,1,48,0,0.6071428571428571
2022-02-18,Coffee Based,4.0,52000.0,52000.0,3,2022-02-18,2022,2,18,4,Friday,7,1,49,0,0.6428571428571429
2022-02-18,Espresso Based,1.0,12000.0,12000.0,1,2022-02-18,2022,2,18,4,Friday,7,1,49,0,0.6428571428571429
2022-02-18,Milk Based,2.0,40000.0,40000.0,2,2022-02-18,2022,2,18,4,Friday,7,1,49,0,0.6428571428571429
2022-02-18,Snack,7.0,101000.0,101000.0,4,2022-02-18,2022,2,18,4,Friday,7,1,49,0,0.6428571428571429
2022-02-18,Tea Based,6.0,75000.0,75000.0,2,2022-02-18,2022,2,18,4,Friday,7,1,49,0,0.6428571428571429
2022-02-18,Toast,2.0,20000.0,20000.0,1,2022-02-18,2022,2,18,4,Friday,7,1,49,0,0.6428571428571429
2022-02-19,Coffee Based,12.0,149000.0,149000.0,3,2022-02-19,2022,2,19,5,Saturday,7,1,50,1,0.6785714285714286
2022-02-19,Espresso Based,3.0,42000.0,42000.0,2,2022-02-19,2022,2,19,5,Saturday,7,1,50,1,0.6785714285714286
2022-02-19,Milk Based,3.0,60000.0,60000.0,3,2022-02-19,2022,2,19,5,Saturday,7,1,50,1,0.6785714285714286
2022-02-19,Signature Based,8.0,158000.0,158000.0,5,2022-02-19,2022,2,19,5,Saturday,7,1,50,1,0.6785714285714286
2022-02-19,Snack,6.0,86000.0,86000.0,3,2022-02-19,2022,2,19,5,Saturday,7,1,50,1,0.6785714285714286
2022-02-19,Tea Based,4.0,51000.0,51000.0,3,2022-02-19,2022,2,19,5,Saturday,7,1,50,1,0.6785714285714286
2022-02-20,Coffee Based,8.0,112000.0,112000.0,4,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-20,Espresso Based,6.0,131000.0,131000.0,4,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-20,Milk Based,5.0,100000.0,100000.0,4,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-20,Signature,2.0,50000.0,50000.0,2,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-20,Signature Based,3.0,48000.0,48000.0,2,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-20,Snack,4.0,56000.0,56000.0,2,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-20,Tea Based,7.0,90000.0,90000.0,4,2022-02-20,2022,2,20,6,Sunday,7,1,51,1,0.7142857142857143
2022-02-21,Artisan Tea,1.0,15000.0,15000.0,1,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Coffee Based,7.0,98000.0,98000.0,4,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Espresso Based,6.0,101000.0,101000.0,5,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Main Course,1.0,21000.0,21000.0,1,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Mie,1.0,12000.0,12000.0,1,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Milk Based,4.0,80000.0,80000.0,3,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Signature Based,5.0,100000.0,100000.0,3,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Tea Based,4.0,54000.0,54000.0,3,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-21,Toast,3.0,30000.0,30000.0,2,2022-02-21,2022,2,21,0,Monday,8,1,52,0,0.75
2022-02-22,Coffee Based,1.0,12000.0,12000.0,1,2022-02-22,2022,2,22,1,Tuesday,8,1,53,0,0.7857142857142857
2022-02-22,Main Course,1.0,21000.0,21000.0,1,2022-02-22,2022,2,22,1,Tuesday,8,1,53,0,0.7857142857142857
2022-02-22,Mie,1.0,18000.0,18000.0,1,2022-02-22,2022,2,22,1,Tuesday,8,1,53,0,0.7857142857142857
